1413,1559916963887,1559916963903,,1559916970067,16,6180
1416,1559916964009,1559916964026,,1559916970067,17,6058
1417,1559916964048,1559916964064,,1559916970067,16,6019
1419,1559916964132,1559916964149,,1559916970067,17,5935
1433,1559916964720,1559916964736,,1559916970067,16,5347
1441,1559916965048,1559916965064,,1559916970067,16,5019
1442,1559916965099,1559916965115,,1559916970067,16,4968
1443,1559916965139,1559916965158,,1559916970067,19,4928
1444,1559916965180,1559916965222,,1559916970067,42,4887
1445,1559916965247,1559916965266,,1559916970067,19,4820
1446,1559916965288,1559916965304,,1559916970067,16,4779
1447,1559916965352,1559916965370,,1559916970067,18,4715
1456,1559916965734,1559916965751,,1559916970067,17,4333
1501,1559916967632,1559916967648,,1559916970067,16,2435
1502,1559916967670,1559916967688,,1559916970067,18,2397
1526,1559916968684,1559916968700,,1559916970067,16,1383
1527,1559916968722,1559916968738,,1559916970067,16,1345
1528,1559916968778,1559916968794,,1559916970067,16,1289
1529,1559916968816,1559916968832,,1559916970067,16,1251
1530,1559916968853,1559916968869,,1559916970067,16,1214
1531,1559916968911,1559916968927,,1559916970067,16,1156
1532,1559916968949,1559916968965,,1559916970067,16,1118
1533,1559916968987,1559916969037,,1559916970067,50,1080
1534,1559916969059,1559916969075,,1559916970067,16,1008
1535,1559916969097,1559916969114,,1559916970067,17,970
1536,1559916969162,1559916969181,,1559916970067,19,905
1537,1559916969203,1559916969219,,1559916970067,16,864
1538,1559916969241,1559916969287,,1559916970067,46,826
1539,1559916969309,1559916969327,,1559916970067,18,758
1540,1559916969349,1559916969365,,1559916970067,16,718
1541,1559916969412,1559916969428,,1559916970067,16,655
1542,1559916969450,1559916969467,,1559916970067,17,617
1543,1559916969489,1559916969508,,1559916970067,19,578
1544,1559916969544,1559916969560,,1559916970067,16,523
1545,1559916969582,1559916969606,,1559916970067,24,485
1546,1559916969630,1559916969682,,1559916970067,52,437
1547,1559916969706,1559916969728,,1559916970067,22,361
1548,1559916969751,1559916969804,,1559916970067,53,316
1549,1559916969826,1559916969842,,1559916970067,16,241
1550,1559916969864,1559916969883,,1559916970067,19,203
1551,1559916969930,1559916969947,,1559916970067,17,137
1552,1559916969969,1559916969987,,1559916970067,18,98
1553,1559916970011,1559916970066,,1559916970067,55,56
1554,1559916970090,1559916970109,,1559916980001,19,9911
1555,1559916970133,1559916970157,,1559916980001,24,9868
1557,1559916970228,1559916970246,,1559916980001,18,9773
1558,1559916970270,1559916970319,,1559916980001,49,9731
1560,1559916970383,1559916970403,,1559916980001,20,9618
1561,1559916970440,1559916970458,,1559916980001,18,9561
1562,1559916970482,1559916970502,,1559916980001,20,9519
1564,1559916970588,1559916970605,,1559916980001,17,9413
1566,1559916970691,1559916970708,,1559916980001,17,9310
1568,1559916970765,1559916970784,,1559916980001,19,9236
1569,1559916970817,1559916970833,,1559916980001,16,9184
1570,1559916970856,1559916970873,,1559916980001,17,9145
1582,1559916971365,1559916971381,,1559916980001,16,8636
1583,1559916971403,1559916971424,,1559916980001,21,8598
1584,1559916971458,1559916971474,,1559916980001,16,8543
1585,1559916971497,1559916971513,,1559916980001,16,8504
1586,1559916971535,1559916971551,,1559916980001,16,8466
1587,1559916971586,1559916971602,,1559916980001,16,8415
1588,1559916971625,1559916971640,,1559916980001,15,8376
1589,1559916971663,1559916971679,,1559916980001,16,8338
1590,1559916971719,1559916971735,,1559916980001,16,8282
1591,1559916971759,1559916971775,,1559916980001,16,8242
1592,1559916971797,1559916971850,,1559916980001,53,8204
